[*] Start mutation process:
   - targets: mutatest
   - tests: ./mutatest/tests_60
[*] 35 tests passed:
   - tests_60.all_op_types [1.32578 s]
   - tests_60.conftest [1.13570 s]
   - tests_60.test_all_op_types [1.94382 s]
   - tests_60.test_filters [1.18051 s]
   - tests_60.test_transformers [1.20831 s]
[*] Start mutants generation and execution:
   - [# 437] CRP mutatest.cli: [2.19838 s] survived
   - [# 438] CRP mutatest.cli: [2.90511 s] survived
   - [# 439] CRP mutatest.cli: [2.98391 s] survived
   - [# 440] CRP mutatest.cli: [2.95699 s] survived
   - [# 441] CRP mutatest.cli: [3.00187 s] survived
   - [# 442] CRP mutatest.cli: [2.16896 s] survived
   - [# 443] CRP mutatest.cli: [2.91381 s] survived
   - [# 444] CRP mutatest.cli: [2.01382 s] survived
   - [# 445] CRP mutatest.cli: [2.82535 s] survived
   - [# 446] CRP mutatest.cli: [1.96543 s] survived
   - [# 447] CRP mutatest.cli: [2.83827 s] survived
   - [# 448] CRP mutatest.cli: [2.00457 s] survived
   - [# 449] CRP mutatest.cli: [2.86899 s] survived
   - [# 450] CRP mutatest.cli: [2.00859 s] survived
   - [# 451] CRP mutatest.cli: [2.84599 s] survived
   - [# 452] CRP mutatest.cli: [2.01759 s] survived
   - [# 453] CRP mutatest.cli: [2.83656 s] survived
   - [# 454] CRP mutatest.cli: [2.03543 s] survived
   - [# 455] CRP mutatest.cli: [2.79706 s] survived
   - [# 456] CRP mutatest.cli: [2.05504 s] survived
   - [# 457] CRP mutatest.cli: [2.80842 s] survived
   - [# 458] CRP mutatest.cli: [2.02729 s] survived
   - [# 459] CRP mutatest.cli: [2.82138 s] survived
